age,diploma,gender,living_place,csp,close_fam,close_friends,close_neighbors,close_colleagues,knows_fam,knows_friends,knows_neighbors,knows_colleagues,find_job,weight,csoc_Q01_01,csoc_Q01_02,csoc_Q01_03,csoc_Q01_04,csoc_Q01_05,csoc_Q01_06,csoc_Q01_07,csoc_Q01_08,csoc_Q01_09,csoc_Q01_10
4,4,2,8,3,3,3,2,3,,5,1,4,8,1.53441896579346,4,1,3,4,4,2,4,4,4,1
5,3,2,3,3,5,4,1,1,1,4,1,1,6,0.190857425569447,4,1,4,3,1,4,3,3,4,3
5,3,2,5,2,3,4,1,1,4,5,1,1,6,0.757981581755699,3,3,4,3,4,3,4,1,1,2
4,4,2,0,4,4,3,2,3,1,3,1,3,8,0.382338544770313,4,3,3,3,4,4,1,1,1,2
3,4,2,4,3,4,4,1,3,5,5,3,4,3,0.140305333714226,4,2,4,4,3,2,4,2,4,3
1,3,2,4,4,3,4,1,1,3,3,1,1,1,3.01975411035114,4,4,2,3,1,4,1,3,3,3
3,4,2,2,6,6,3,1,2,6,5,1,4,8,0.526519501964453,4,1,3,4,4,4,4,2,4,1
5,1,2,3,5,3,3,1,1,3,3,1,1,7,1.02623868741052,4,4,4,4,4,4,4,4,4,4
6,4,2,8,3,3,3,1,2,1,3,3,1,8,1.0417851753011,4,2,4,3,,2,4,4,4,1
6,3,1,2,3,4,1,1,2,4,1,1,3,3,0.878592012632134,4,3,3,3,1,4,1,1,4,1
4,4,2,3,3,4,3,2,4,4,5,2,5,7,0.0308219269088107,4,4,3,3,4,1,3,1,4,2
3,4,2,7,5,3,3,1,1,4,4,,1,7,0.82357324916243,3,2,3,1,1,2,2,3,3,1
3,2,1,6,6,3,2,1,1,3,2,2,1,3,0.792214464734154,2,4,3,4,2,4,1,4,1,4
3,3,2,7,4,3,3,3,4,6,6,3,3,8,0.0313062984580301,1,3,4,1,3,4,1,3,4,3
4,2,2,2,5,3,3,3,3,3,4,4,5,7,1.54251601213293,2,1,3,3,3,4,3,2,3,3
4,3,2,7,4,3,3,2,3,3,2,1,3,7,0.852511875578299,3,4,1,3,3,3,4,1,3,1
5,2,2,0,5,5,3,1,2,4,4,4,3,8,0.695104367546479,3,5,3,3,3,4,4,3,4,3
6,3,1,7,5,4,3,3,1,3,3,3,2,1,1.14409324796283,4,4,2,1,4,4,4,4,4,1
6,4,1,0,3,4,3,3,3,,,,,6,0.13794442934749,,3,,,,,3,,,1
4,3,1,3,3,3,3,2,3,3,3,2,3,8,0.051071112221905,4,3,,4,3,4,4,4,4,4
4,2,1,0,6,3,3,1,1,1,1,1,1,8,1.147142498588,1,4,4,4,4,4,4,3,4,1
3,4,2,0,4,2,3,1,1,3,3,1,3,3,0.538693052683882,3,1,3,3,4,4,3,3,4,3
3,3,2,4,5,2,4,3,3,2,3,3,3,3,0.631017554253932,3,3,1,1,3,4,2,2,3,3
4,2,2,6,5,4,3,1,1,3,6,3,6,8,1.90878937794093,4,4,3,3,4,4,4,3,4,3
4,3,1,3,6,1,4,1,3,1,3,1,1,3,0.693656799320388,4,4,3,3,4,4,3,3,4,3
6,2,2,0,5,4,4,3,1,5,4,4,3,8,0.298600487165046,4,3,2,4,3,3,4,1,1,1
4,2,1,1,4,3,3,1,1,3,3,1,1,7,1.02928155773608,1,3,3,2,4,4,3,3,,
4,1,1,8,6,3,4,3,2,3,1,3,4,5,1.23802570472911,4,4,3,4,3,4,4,4,4,4
3,3,2,7,5,4,3,3,3,3,3,3,3,1,1.42673553997194,3,1,3,3,4,4,3,1,4,1
4,2,2,0,5,4,3,3,3,3,1,1,3,1,0.129528749209323,1,4,4,3,3,4,3,1,3,1
3,2,1,0,6,1,2,1,1,1,2,1,1,8,0.419014278699921,4,4,4,3,4,4,4,4,4,4
4,4,1,7,2,5,3,1,3,4,3,4,4,6,0.457249498364929,3,2,1,4,3,3,3,1,3,3
5,3,2,0,5,4,3,1,1,4,3,1,1,7,0.526616582202492,3,,1,1,5,3,3,1,1,1
6,3,1,0,2,4,3,3,1,5,5,3,1,7,0.135618028911754,4,,3,3,4,4,4,1,5,2
4,3,1,0,6,3,1,3,6,3,2,3,5,7,0.605374371819949,1,4,2,4,,4,1,4,1,4
4,2,2,0,4,4,3,1,1,1,1,3,1,6,0.912762322386166,2,4,3,3,3,3,3,4,3,4
6,1,1,7,3,3,4,4,1,3,3,1,1,3,1.78223143437283,4,4,3,4,4,4,2,4,2,4
5,3,2,0,4,3,3,2,1,1,3,3,1,5,0.62102163976534,1,3,2,2,4,3,3,1,1,1
4,3,2,7,4,3,3,2,3,4,4,3,5,8,0.861747918510457,4,3,3,3,4,1,1,3,4,2
2,1,1,7,5,1,1,1,1,1,1,1,1,7,6.25957383079843,4,4,4,4,4,4,4,4,4,4
4,4,2,7,3,1,3,1,3,3,3,3,4,8,0.234253924343093,4,3,3,4,2,4,4,3,3,3
7,4,1,8,3,3,3,3,4,4,4,3,4,7,1.78135323378816,4,3,3,3,2,2,3,1,2,1
4,1,2,3,6,1,1,1,1,1,1,1,1,7,0.835299019087704,4,4,4,4,4,4,4,4,4,4
3,2,1,1,6,3,3,1,3,3,3,1,3,1,1.4610580258844,3,3,3,3,4,4,3,4,3,3
4,1,2,7,5,3,3,1,1,4,3,1,1,1,2.01140569502343,3,1,4,4,4,4,4,4,4,1
6,4,2,7,4,3,3,1,1,3,2,3,3,8,0.236777217170251,4,4,4,4,4,2,4,4,4,2
5,2,1,7,6,3,3,1,3,2,2,1,3,5,0.106748219824943,3,3,4,3,2,4,3,3,3,3
5,3,1,7,5,3,3,1,1,3,1,1,1,8,0.400052108627655,4,4,4,3,4,4,4,4,4,2
5,1,2,5,4,4,3,1,1,6,6,3,6,8,0.0384612417853193,1,3,1,3,4,4,4,2,4,3
3,4,2,0,4,1,3,1,1,3,3,1,3,5,0.57138170740772,1,4,4,2,2,4,2,2,3,2
4,1,1,6,2,3,3,3,3,3,3,3,3,1,0.987952219939648,4,4,4,4,4,4,4,4,4,4
3,3,2,4,4,4,3,1,1,4,5,1,4,6,0.772097721103988,3,1,3,3,3,4,4,3,4,1
2,3,1,4,4,4,3,1,4,1,,1,1,8,2.34774215558145,4,4,4,4,4,4,4,4,4,1
6,1,2,7,4,3,4,3,1,3,4,3,1,6,1.78657504200243,1,,4,4,4,4,4,4,4,3
7,1,1,2,6,1,3,3,1,3,3,3,1,7,2.70990669402682,4,4,4,4,4,4,3,4,4,4
6,3,1,0,1,3,3,3,3,3,3,3,3,8,0.850112161607308,4,4,4,4,4,4,4,4,4,4
4,3,2,0,4,3,3,2,1,6,5,2,6,7,0.419290817630517,3,4,3,3,3,4,4,1,4,3
5,2,1,2,6,3,3,3,3,3,3,3,3,3,0.801457936348537,3,4,2,3,3,4,2,2,4,4
6,4,1,7,3,4,3,1,3,3,3,3,4,3,0.534343457888775,4,2,4,3,3,3,3,2,3,1
5,3,1,1,3,3,3,2,2,3,3,3,2,7,0.10170208071418,3,3,1,3,3,4,1,1,2,1
6,1,2,7,6,6,6,6,5,5,3,4,4,1,1.42447056940455,4,2,3,1,2,4,2,1,1,3
5,3,1,4,3,1,1,1,1,1,1,1,1,8,1.1809732178562,4,4,4,4,4,4,4,4,4,4
6,3,1,0,1,2,3,2,1,4,3,3,3,8,1.25273652479126,,,,,,,,1,,1
3,3,2,0,6,5,4,3,6,5,5,3,3,3,0.398693267000249,1,3,2,1,1,3,1,1,1,1
4,2,1,0,2,4,4,3,3,3,4,1,1,6,1.1703975245512,3,4,3,3,4,4,1,1,1,3
6,2,1,0,2,3,3,3,2,2,3,2,3,7,0.11271444318591,3,1,2,3,4,2,1,2,3,1
5,3,2,8,3,4,4,1,1,5,5,2,3,8,0.068130840560418,4,1,3,3,3,4,4,1,3,2
6,1,1,0,6,1,1,2,2,2,1,2,2,3,2.00009853234651,4,4,4,4,4,4,,4,,
5,3,1,7,4,3,1,1,1,1,1,3,6,8,0.314095693707078,4,3,1,3,3,4,4,4,4,4
2,3,2,8,4,3,1,1,3,4,1,1,1,1,7.28345992665582,4,4,1,2,4,4,4,1,3,2
5,3,2,7,3,4,3,1,1,3,3,1,1,6,0.0988048911245001,3,1,3,3,2,3,3,3,3,3
5,1,1,7,4,3,1,2,2,3,2,2,3,3,1.38503554513292,4,4,1,4,4,4,2,1,4,1
4,3,1,7,6,3,3,3,5,3,4,3,4,3,1.02145461688935,3,3,3,1,3,2,3,3,4,2
5,2,1,2,6,3,3,3,3,3,3,4,,7,0.711189910916717,1,3,3,1,3,4,3,1,3,4
6,4,1,7,3,3,3,1,1,4,5,1,1,8,0.0633688145000324,1,1,4,4,4,3,2,3,4,1
3,4,1,1,3,3,3,1,2,3,5,1,2,5,0.450906395204465,4,1,4,3,3,4,4,2,4,1
4,3,1,0,3,1,3,1,1,1,1,1,1,7,0.597597483930755,3,3,3,4,4,4,4,4,4,2
4,3,1,7,6,3,4,2,3,1,2,1,2,5,0.0280880664122894,4,4,4,4,4,4,3,4,1,4
5,3,1,8,4,3,3,1,1,4,4,1,1,6,0.045312720856201,3,2,4,1,4,3,1,1,3,1
2,2,1,0,4,3,3,2,1,3,2,2,1,7,2.94782986786408,3,4,3,3,4,4,3,3,4,1
5,2,1,6,5,3,1,1,2,4,4,3,5,1,0.889604107567719,3,3,3,3,1,3,3,3,1,1
1,3,1,7,6,1,4,1,1,2,5,1,6,5,5.40826485790101,4,3,4,3,3,4,2,3,4,1
5,1,1,0,6,3,2,3,1,5,3,3,1,7,1.06422873784575,1,1,4,2,1,3,3,3,4,1
6,4,2,4,3,3,3,2,1,3,3,3,1,7,0.214311579999193,4,1,3,2,1,4,1,3,3,1
2,3,1,3,1,3,3,1,2,1,1,1,2,1,2.68270315640466,1,5,5,1,1,5,5,1,5,5
5,2,1,4,5,4,3,3,3,3,4,3,3,6,1.38508599834031,4,3,4,3,1,1,2,2,3,2
5,3,2,7,5,5,3,3,2,3,3,1,1,6,0.786216531590483,4,4,3,3,3,4,3,4,4,4
5,4,1,7,3,3,3,1,1,4,3,1,1,6,0.0875800016226119,4,1,4,2,4,4,1,1,3,3
3,4,1,4,3,5,4,1,3,5,6,4,6,8,0.733261491471891,4,2,4,3,3,4,1,3,4,2
5,1,2,4,5,4,5,4,3,5,6,4,4,6,2.86927100636965,3,4,3,2,2,4,2,1,4,1
4,2,2,5,5,3,3,1,3,3,3,1,3,8,0.151622716131621,1,1,1,3,4,4,2,2,3,2
6,3,1,7,4,4,3,1,,3,5,1,3,1,0.867082251067585,4,1,3,3,2,1,1,2,3,1
3,4,2,8,4,3,3,1,3,3,4,3,3,7,0.964551516975061,4,4,4,4,4,4,4,2,4,3
3,3,1,0,4,2,3,1,2,3,3,3,3,3,0.0994231107345726,1,4,3,3,4,4,3,1,4,2
5,2,2,3,5,3,1,2,1,3,1,1,1,7,0.631705762222463,3,3,3,3,3,3,2,3,2,2
7,4,1,7,6,3,3,3,1,3,3,3,1,3,1.66373611081914,4,3,2,3,4,3,1,,4,1
5,4,1,8,3,3,1,3,3,5,1,4,5,7,0.743189946529376,4,3,4,4,4,4,2,3,1,1
6,2,1,6,4,1,1,1,1,2,1,1,1,7,1.33967502748463,4,4,3,3,4,3,4,3,4,4
4,2,2,5,5,3,2,,1,1,1,1,1,1,1.14409982852547,1,4,4,4,4,4,4,4,4,4
4,1,1,4,6,3,2,1,2,3,2,2,2,6,3.29450265038514,3,3,3,3,4,4,3,3,5,5
2,4,1,1,4,4,3,3,3,4,3,1,1,7,0.476955269021765,4,2,3,3,3,3,4,1,4,2
6,2,1,0,6,4,3,2,1,3,3,2,1,7,0.539111317721854,1,4,3,2,3,4,1,1,3,2
5,1,1,0,5,4,3,1,2,3,3,1,1,6,1.14315675647622,4,1,4,4,4,4,4,1,1,1
6,1,1,0,2,4,3,4,4,5,5,4,1,7,1.62129831997085,3,1,,3,4,3,3,3,4,1
6,4,1,7,3,3,4,1,1,4,6,3,1,7,0.591903181157995,3,2,3,3,3,4,2,2,4,2
2,3,1,4,4,3,3,1,3,4,4,3,4,3,0.771477120898127,3,4,4,3,3,4,4,2,3,4
2,2,1,2,4,1,1,1,1,1,1,1,1,7,1.26985729633388,1,4,3,1,4,3,1,1,3,1
6,1,1,6,4,6,5,3,3,4,3,3,3,8,1.52821472719621,4,1,3,1,2,4,1,4,3,4
2,4,2,8,3,3,3,1,3,1,4,1,4,3,3.40870982572757,1,1,4,4,2,4,3,3,4,3
3,4,2,4,4,3,3,2,3,3,3,2,2,1,1.14262629660956,4,3,3,3,3,3,3,2,2,1
4,1,1,1,4,3,3,3,3,1,1,1,1,3,0.718441288402941,,,,,,,1,,,
2,4,1,3,3,3,2,1,1,4,3,1,3,7,1.2005998361918,3,3,4,4,4,4,1,1,4,4
4,2,1,0,6,4,3,1,3,4,2,3,3,3,0.783858353322269,3,4,3,3,3,1,3,1,1,1
4,4,2,2,4,3,2,1,1,1,1,2,1,7,1.43266253347889,4,4,4,4,4,4,4,1,1,4
3,3,2,7,4,3,2,1,2,3,2,1,2,7,1.74610571579321,1,4,4,4,4,4,4,4,4,4
5,2,1,8,6,3,2,3,3,3,3,3,3,7,1.36239289844381,,1,,,,,,,2,
3,2,2,0,4,3,3,3,2,2,2,2,2,7,1.22932531373208,4,2,4,1,4,3,3,3,3,2
5,3,1,0,4,5,3,3,2,3,1,1,1,1,0.0660455762854433,4,4,4,4,4,4,4,1,4,1
3,2,2,5,5,2,2,2,1,2,2,2,1,7,0.581405270621081,1,4,3,1,3,4,1,3,4,4
4,2,1,2,3,4,4,1,3,1,2,1,1,3,0.11424072152469,3,4,4,4,3,1,4,1,4,2
2,3,2,5,5,5,4,3,3,4,4,3,3,7,0.0607066446296611,4,4,4,3,3,4,3,3,3,3
5,2,1,0,2,4,4,3,3,4,3,3,3,1,0.827686476047884,1,2,3,3,3,3,3,1,3,3
1,1,1,4,6,3,3,3,3,3,3,3,3,1,9.00127365683746,3,,,,,,,,,
3,3,2,0,4,3,3,3,1,2,4,3,3,3,0.711879936101049,4,1,4,4,4,4,4,3,4,4
3,4,2,1,4,2,3,1,2,2,2,2,3,7,0.211384833841467,,,3,,,,,,,
3,4,1,8,3,2,3,1,3,6,5,5,5,5,2.71134493427626,4,2,4,4,2,3,3,3,4,2
4,4,2,0,4,3,3,1,1,3,3,1,1,1,0.176066186520675,4,2,4,1,4,3,4,4,1,1
4,2,1,2,5,4,3,3,3,1,3,3,3,1,1.02292541605507,1,1,1,3,1,4,3,4,1,1
3,4,1,0,5,5,3,1,3,5,4,3,6,2,0.0357538002487546,3,1,3,4,3,4,4,4,2,1
3,4,1,0,4,3,3,1,1,6,6,3,4,6,0.713939215857542,1,2,3,3,3,3,3,1,3,2
4,4,2,7,3,3,1,1,2,3,3,3,3,8,0.366530723448936,4,1,4,3,3,3,4,3,4,3
6,3,1,0,2,3,3,3,1,1,3,4,1,5,0.404264885300304,4,1,3,3,3,2,3,3,3,3
6,4,1,7,3,3,3,3,4,3,4,4,5,3,0.112530011596915,2,,2,,,3,,2,,
3,3,2,7,4,3,3,1,2,3,3,3,3,5,0.56268049569256,3,3,4,1,3,4,4,2,2,1
6,1,2,8,4,2,2,1,1,1,1,1,1,8,3.40919399681324,1,1,4,4,4,4,4,1,4,3
4,4,2,8,3,3,3,3,2,1,4,4,4,3,0.454486189438629,4,4,4,4,4,4,4,4,3,2
6,3,1,3,4,3,1,1,1,3,3,2,1,6,0.295211161836382,3,4,3,3,1,3,4,4,4,1
6,1,2,3,6,4,3,3,1,3,3,3,1,2,1.80547300345979,1,4,4,4,4,4,1,,1,1
5,2,2,1,5,3,3,1,1,5,5,1,1,7,0.488374422673992,4,4,4,4,1,4,4,4,4,4
4,4,2,7,5,3,3,1,1,3,3,1,3,7,0.478035066809837,3,3,3,3,3,3,3,3,3,1
3,3,1,0,1,1,1,1,1,1,1,1,1,7,0.756353157639585,1,1,4,4,4,3,3,3,3,1
6,3,1,4,2,3,3,3,1,3,3,3,1,5,0.832732917280274,3,3,4,3,4,4,3,3,3,3
5,1,2,1,6,1,2,,1,1,1,1,1,7,2.60268298151603,3,3,3,3,3,3,3,3,3,3
4,4,2,0,4,4,3,1,2,4,3,3,5,5,0.517086957463352,4,4,4,3,4,3,3,4,4,2
4,3,1,8,3,3,2,1,1,4,4,3,3,7,2.65581740899872,3,4,3,3,3,3,4,1,3,1
2,4,1,7,3,3,3,1,2,1,4,1,4,6,0.779851850588679,4,3,3,4,2,3,3,3,3,2
4,2,2,0,4,3,3,1,2,1,1,1,1,5,0.83296450862278,1,2,4,3,4,4,4,4,4,1
4,3,2,5,4,3,3,3,5,3,4,4,5,8,1.51186206210681,3,4,4,2,4,3,2,3,4,2
5,3,1,7,6,4,3,1,1,5,4,1,1,5,0.061949859917815,4,4,4,4,4,4,4,4,4,1
4,2,2,2,5,3,3,2,3,3,3,2,3,1,0.96680114249642,3,3,3,3,3,4,3,3,1,1
4,1,1,7,5,3,1,1,3,4,1,1,1,1,0.0566236868327703,4,4,1,1,4,4,4,1,4,4
5,1,2,0,5,4,3,3,3,1,1,1,1,8,0.889873314724403,3,1,3,4,4,4,4,4,1,1
3,4,1,7,3,3,3,1,1,3,3,1,4,7,0.0368517975795905,4,3,4,4,4,4,4,1,4,3
4,3,2,0,4,3,3,3,1,4,1,2,3,6,0.307460619665775,4,3,3,3,3,3,3,3,3,2
5,2,1,0,4,2,3,1,2,1,1,1,1,1,0.656435274413772,3,2,4,3,4,4,1,3,4,2
3,3,1,8,4,3,3,3,3,,3,2,4,6,0.174231005547854,3,4,2,2,3,3,2,2,4,3
5,2,2,2,2,6,5,5,5,5,6,6,7,6,0.739592786079873,3,4,4,4,4,4,3,4,3,4
5,3,1,0,3,4,2,2,3,3,1,2,3,7,0.96982941458873,3,1,4,3,3,4,3,3,3,3
5,4,2,8,3,3,3,2,1,4,4,3,1,5,0.271369430174541,4,3,3,3,3,3,3,3,3,3
6,2,1,0,4,2,3,2,1,2,1,1,1,7,0.376056451136714,3,5,3,3,4,4,3,4,4,4
3,4,1,0,4,1,3,1,1,1,1,1,1,2,0.516860380797238,3,2,3,2,3,3,2,1,3,1
2,4,1,5,4,3,2,1,1,4,5,3,5,1,0.827161276420192,4,3,4,3,4,4,4,3,3,3
2,4,2,0,5,3,3,1,1,4,3,4,6,7,0.742558487069187,3,4,3,4,4,4,3,4,4,3
3,4,2,0,4,3,3,3,2,1,3,1,4,8,0.131899911219489,3,4,3,3,2,4,3,2,3,1
4,3,1,4,4,4,3,3,3,3,3,3,2,3,0.877610671229376,2,2,3,3,3,3,3,2,2,2
6,2,1,3,6,1,3,2,1,1,3,3,1,3,0.720981357459725,3,4,4,4,3,3,4,4,4,2
4,3,1,7,5,3,3,2,1,3,3,2,1,6,0.850274333396974,,2,,,,,,2,,3
3,3,1,0,6,4,3,3,1,1,3,3,5,3,0.669054557202025,3,1,3,2,3,4,3,3,2,1
4,3,1,6,2,1,4,3,1,1,1,4,3,6,0.523695135653354,3,3,3,2,2,3,3,2,1,2
6,2,1,0,6,3,3,2,3,3,3,2,1,7,0.62283302915219,1,1,4,4,2,4,3,1,1,4
4,3,2,0,3,4,3,1,1,4,5,1,5,8,0.281283825320146,4,4,3,4,4,4,1,4,4,1
3,4,2,7,3,3,4,1,1,3,4,2,4,3,0.0295319512560611,4,2,4,4,3,3,4,3,4,2
4,4,2,8,3,3,4,1,3,6,5,1,6,3,0.153123483316033,1,3,1,4,3,3,4,4,2,2
2,1,2,6,5,3,3,1,2,1,3,2,1,8,2.13573728038805,1,4,1,2,4,3,3,1,3,1
5,4,2,8,3,3,3,1,2,3,1,1,3,7,0.639759053245391,4,2,3,3,3,3,4,4,4,4
5,2,1,7,5,3,3,1,3,3,3,3,4,5,0.704615101355548,4,4,4,4,4,4,4,3,1,3
5,3,1,4,6,3,3,1,1,3,3,1,1,6,0.47999386169997,2,2,1,3,4,4,3,,3,3
3,3,1,2,3,2,3,1,1,3,3,1,1,3,1.09169541956781,1,1,2,2,3,4,4,2,1,1
3,1,2,7,5,1,2,1,1,3,3,2,1,6,1.89397254535645,2,4,2,3,4,3,3,1,4,3
2,3,1,0,4,3,3,1,1,3,3,1,1,7,0.768514128749196,3,4,1,1,4,4,1,1,1,1
4,4,2,6,4,3,3,1,1,2,2,1,3,3,0.282308352583162,4,4,4,4,4,4,4,3,4,1
3,3,1,0,5,3,3,1,1,4,5,3,5,5,0.83120247295862,4,4,1,1,4,4,1,3,4,4
6,4,2,8,3,7,3,1,1,3,5,3,1,5,0.151951399762965,4,1,3,3,5,3,4,4,4,3
4,2,1,0,1,3,3,3,3,3,3,3,3,6,0.520719500296028,3,1,2,3,4,4,1,2,3,3
5,1,1,7,5,3,3,2,2,1,1,2,1,8,0.147365403327411,3,2,3,2,,3,2,3,3,4
6,2,1,7,2,3,4,3,3,2,3,2,3,7,1.31044442367512,4,4,4,4,4,4,4,1,1,4
3,4,2,8,3,3,3,1,3,1,2,2,2,3,0.300923474314553,4,2,3,4,2,1,4,2,4,1
2,4,2,8,3,1,2,1,2,1,2,1,2,3,3.36266059134966,4,1,4,1,3,3,4,3,4,3
4,2,1,6,5,4,3,3,1,4,3,1,1,7,0.32969390878774,2,1,1,,1,3,,,,2
6,4,1,3,4,3,3,1,1,1,3,3,4,7,0.0257280458172335,4,1,3,4,4,4,3,3,4,
7,1,2,3,6,3,3,1,1,1,1,1,1,7,3.76540259373013,3,4,3,3,4,4,2,4,3,3
3,3,2,4,4,3,4,1,3,1,3,1,3,3,0.76771809205639,4,3,3,2,4,4,4,3,4,2
6,3,2,0,4,3,3,3,1,2,2,2,2,1,0.472130866477738,3,1,4,3,2,4,4,1,4,1
4,1,2,8,5,4,4,3,4,3,3,3,4,3,2.25986313886422,1,1,3,2,1,1,1,1,1,1
5,3,1,3,3,2,2,1,2,2,2,1,1,8,0.81466858985933,,1,,2,,,,,,1
4,3,1,1,5,3,3,3,3,2,2,1,3,3,0.344217727016663,4,4,3,4,4,4,4,3,4,3
3,3,1,1,6,4,3,2,3,3,3,2,3,1,0.998553717298091,2,1,1,2,4,4,2,3,3,2
6,3,1,4,3,5,5,1,1,1,1,1,1,7,0.449620715198919,4,3,3,3,3,,3,1,2,1
3,3,1,0,6,3,3,3,2,3,3,1,1,1,0.828876674935204,1,1,3,3,4,4,3,2,4,2
6,3,2,0,4,4,3,4,2,3,3,3,2,8,0.349186021239525,4,3,3,3,4,3,3,1,4,2
3,3,2,7,4,3,1,1,3,3,1,1,3,8,0.0736923863370251,3,4,2,1,4,4,1,3,4,2
3,3,2,2,4,3,3,1,3,3,3,1,3,1,0.464224743423244,4,1,4,3,4,3,3,3,3,3
3,3,2,8,4,3,4,1,3,2,4,3,6,5,2.17288683474528,3,1,4,3,4,3,4,1,4,2
3,2,2,7,5,3,3,3,2,3,3,3,2,8,1.03799363619523,4,4,2,4,4,4,4,4,4,4
6,3,1,7,3,4,4,5,5,4,4,1,6,3,0.909734136880945,3,2,3,2,4,3,3,1,3,2
3,4,2,0,4,3,3,1,1,1,3,2,1,8,0.784069837691349,4,1,4,1,4,1,2,1,2,2
5,3,2,0,2,5,3,3,1,4,1,1,1,7,0.594012410029514,4,4,1,3,1,3,4,3,1,3
1,2,1,6,6,5,3,3,1,3,1,1,1,1,5.45761786073675,1,4,4,1,4,4,4,4,4,4
6,1,2,8,5,4,3,3,1,3,3,4,1,8,2.9856910627421,4,4,4,3,4,4,4,4,4,1
4,2,1,2,6,2,3,1,3,1,3,1,3,3,1.32771765840413,1,1,3,4,3,4,3,2,3,2
5,2,2,7,5,3,3,1,3,3,2,3,2,7,0.0573242620870651,3,3,3,4,4,3,4,3,3,3
2,3,2,0,5,4,4,1,2,5,4,4,4,3,0.906028154333242,3,4,4,3,4,4,4,1,4,3
6,2,1,3,3,4,3,3,4,4,3,4,4,7,0.950157747470266,1,4,3,3,3,4,3,2,3,3
1,2,1,5,6,3,3,2,3,3,2,2,3,5,0.213330080179293,3,4,4,4,3,4,4,1,4,4
4,2,2,5,5,3,4,3,4,3,1,1,1,3,0.0770453508543188,3,3,2,3,3,3,3,3,3,3
4,3,2,4,4,5,4,3,3,7,5,4,5,6,0.760402595563878,3,4,4,3,4,4,1,2,3,3
6,3,2,5,5,1,3,2,1,1,3,3,1,6,0.730572191229623,3,4,3,2,3,3,4,2,1,1
5,4,2,2,3,3,1,1,1,4,3,3,1,8,0.0657089334857334,3,4,4,3,4,4,3,3,4,2
5,4,1,7,3,3,4,1,1,6,7,5,6,8,0.286693581844051,1,4,4,4,4,4,4,3,4,1
6,4,1,8,3,1,3,1,1,1,3,1,3,3,0.412966241133686,4,2,4,2,2,2,4,2,2,2
6,4,1,7,3,3,3,3,2,4,5,3,3,6,0.402382655005314,4,2,3,4,1,1,4,1,4,3
3,2,2,0,5,5,4,3,1,3,4,3,1,8,0.922564691240006,4,3,3,2,3,4,3,2,4,3
3,4,1,4,4,3,3,2,3,1,3,1,3,5,0.757440362304674,3,2,4,3,4,2,3,1,2,1
4,2,1,7,6,3,1,1,1,1,1,1,1,1,0.917063760550178,4,4,3,3,4,4,3,3,3,3
5,3,1,7,6,3,3,3,3,3,3,3,3,8,0.349994148273412,4,3,3,3,4,3,3,4,4,2
6,3,2,8,4,5,4,1,1,3,5,4,1,3,1.29962656630645,4,1,3,3,1,4,3,4,4,2
5,2,1,3,6,3,2,2,1,3,4,3,3,6,0.758173446535921,3,4,4,3,3,4,3,3,3,3
4,3,2,0,5,3,4,1,3,3,3,1,2,8,0.390964305565383,4,4,3,3,3,2,2,2,4,1
4,2,1,1,6,1,1,1,3,1,3,1,3,7,0.0924962637817312,4,4,4,4,4,3,3,4,4,4
5,2,2,3,4,3,3,2,3,3,3,3,3,8,0.400519486008547,2,2,3,2,3,4,3,2,4,2
5,2,1,3,6,4,3,1,1,1,3,1,1,7,0.945281243702983,2,4,4,3,3,4,4,4,4,3
2,4,1,6,5,3,3,1,3,6,6,1,6,7,2.15284155298123,4,1,3,4,2,4,4,1,2,2
1,3,2,4,6,4,3,1,1,6,5,3,1,1,2.07641831873859,1,4,3,2,4,4,1,3,4,4
2,3,2,7,5,3,3,1,1,4,3,1,3,7,4.38441061372937,3,4,4,3,4,4,4,1,4,3
4,2,1,0,6,4,2,2,1,4,1,1,1,7,0.785353501364015,4,4,4,3,3,4,3,4,3,1
5,1,2,0,5,4,4,2,1,1,4,1,1,7,0.658351828657434,3,5,5,5,5,5,5,1,5,5
5,1,1,0,3,3,4,1,3,3,5,3,4,6,0.380438233865623,4,4,3,3,4,4,3,4,4,2
5,2,1,0,6,5,3,2,1,6,5,5,6,8,0.221463592953906,4,4,3,3,3,4,3,1,3,1
5,4,2,8,3,3,3,1,1,4,5,4,3,6,0.182240016297317,2,1,3,2,3,1,3,3,2,1
7,1,1,0,3,3,4,3,1,1,3,1,1,7,2.1158205043068,4,4,4,3,3,3,3,4,3,3
4,3,2,8,5,4,3,1,1,5,4,3,2,1,1.9451402646223,4,1,3,3,3,3,4,2,3,3
4,1,2,3,5,2,3,1,1,2,1,2,1,3,0.560838805663244,4,4,3,2,3,4,3,4,4,4
3,3,2,7,4,3,3,2,2,4,3,3,3,3,0.611618191419069,4,3,3,4,2,2,3,3,1,1
5,2,2,0,4,3,2,1,3,3,2,1,3,8,0.30618734998355,1,4,4,3,4,4,1,1,4,2
3,4,2,7,3,3,4,1,2,1,1,1,3,3,1.19981702174059,4,1,3,2,4,3,3,3,4,2
5,4,1,0,3,4,3,2,3,4,4,3,4,1,0.566462515136635,3,4,2,2,1,1,3,1,4,1
5,4,2,7,4,3,3,2,3,4,4,3,5,6,0.263257136699113,4,4,3,3,4,1,4,1,4,2
7,4,1,7,3,3,3,1,1,4,1,1,1,8,0.765520506066863,4,4,4,4,4,4,4,4,4,4
